<title>/IN --> IN/IN
was/VBD --> be/VBD
the/DT --> the/DT
cause/NN --> cause/NN
;/: --> ;/:
then/RB --> then/RB
Elsie/NNP --> Elsie/NNP
told/VBD --> tell/VBD
her/PRP --> she/PRP
also/RB --> also/RB
that/IN --> that/IN
her/PRP$ --> she/PRP$
future/JJ --> future/JJ
child/NN --> child/NN
was/VBD --> be/VBD
to/TO --> to/TO
be/VB --> be/VB
killed/VBN --> kill/VBN
by/IN --> by/IN
the/DT --> the/DT
pick-axe/NN --> pick-axe/NN
,/, --> ,/,
when/WRB --> when/WRB
it/PRP --> it/PRP
grew/VBD --> grow/VBD
big/JJ --> big/JJ
and/CC --> and/CC
had/VBD --> have/VBD
to/TO --> to/TO
draw/VB --> draw/VB
beer/NN --> beer/NN
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
pick-axe/NN --> pick-axe/NN
fell/VBD --> fall/VBD
down/RB --> down/RB
./. --> ./.
Then/RB --> then/RB
said/VBD --> say/VBD
the/DT --> the/DT
mother/NN --> mother/NN
likewise/RB --> likewise/RB
,/, --> ,/,
``/`` --> ``/``
What/WP --> what/WP
a/DT --> a/DT
clever/JJ --> clever/JJ
Elsie/NNP --> Elsie/NNP
we/PRP --> we/PRP
have/VBP --> have/VBP
!/. --> !/.
''/'' --> ''/''
and/CC --> and/CC
sat/VBD --> sit/VBD
down/RB --> down/RB
and/CC --> and/CC
wept/VBD --> weep/VBD
with/IN --> with/IN
them/PRP --> they/PRP
./. --> ./.
The/DT --> the/DT
man/NN --> man/NN
upstairs/NN --> upstairs/NN
waited/VBD --> wait/VBD
a/DT --> a/DT
short/JJ --> short/JJ
time/NN --> time/NN
,/, --> ,/,
but/CC --> but/CC
as/IN --> as/IN
his/PRP$ --> he/PRP$
wife/NN --> wife/NN
did/VBD --> do/VBD
not/RB --> not/RB
come/VB --> come/VB
back/RB --> back/RB
and/CC --> and/CC
his/PRP$ --> he/PRP$
thirst/NN --> thirst/NN
