<title>/NN --> NN/NN
me/PRP --> I/PRP
with/IN --> with/IN
their/PRP$ --> they/PRP$
blood/NN --> blood/NN
,/, --> ,/,
I/PRP --> I/PRP
shall/MD --> shall/MD
be/VB --> be/VB
restored/VBN --> restore/VBN
to/TO --> to/TO
life/NN --> life/NN
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
King/NNP --> King/NNP
was/VBD --> be/VBD
terrified/VBN --> terrify/VBN
when/WRB --> when/WRB
he/PRP --> he/PRP
heard/VBD --> hear/VBD
that/IN --> that/IN
he/PRP --> he/PRP
himself/PRP --> himself/PRP
must/MD --> must/MD
kill/VB --> kill/VB
his/PRP$ --> he/PRP$
dearest/JJS --> dearest/JJS
children/NNS --> child/NNS
,/, --> ,/,
but/CC --> but/CC
he/PRP --> he/PRP
thought/VBD --> think/VBD
of/IN --> of/IN
faithful/NN --> faithful/NN
John/NNP --> John/NNP
's/POS --> 's/POS
great/JJ --> great/JJ
fidelity/NN --> fidelity/NN
,/, --> ,/,
and/CC --> and/CC
how/WRB --> how/WRB
he/PRP --> he/PRP
had/VBD --> have/VBD
died/VBN --> die/VBN
for/IN --> for/IN
him/PRP --> he/PRP
,/, --> ,/,
drew/VBD --> draw/VBD
his/PRP$ --> he/PRP$
sword/NN --> sword/NN
,/, --> ,/,
and/CC --> and/CC
with/IN --> with/IN
his/PRP$ --> he/PRP$
own/JJ --> own/JJ
hand/NN --> hand/NN
cut/VBD --> cut/VBD
off/RP --> off/RP
the/DT --> the/DT
children/NNS --> child/NNS
's/POS --> 's/POS
heads/NNS --> head/NNS
./. --> ./.
And/CC --> and/CC
when/WRB --> when/WRB
he/PRP --> he/PRP
had/VBD --> have/VBD
smeared/VBN --> smear/VBN
the/DT --> the/DT
stone/NN --> stone/NN
with/IN --> with/IN
their/PRP$ --> they/PRP$
blood/NN --> blood/NN
,/, --> ,/,
life/NN --> life/NN
returned/VBD --> return/VBD
to/TO --> to/TO
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
stood/VBD --> stand/VBD
once/RB --> once/RB
more/JJR --> more/JJR
safe/JJ --> safe/JJ
and/CC --> and/CC
healthy/JJ --> healthy/JJ
before/IN --> before/IN
him/PRP --> he/PRP
./. --> ./.
He/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
the/DT --> the/DT
King/NNP --> King/NNP
,/, --> ,/,
``/`` --> ``/``
Thy/JJ --> thy/JJ
truth/NN --> truth/NN
shall/MD --> shall/MD
not/RB --> not/RB
go/VB --> go/VB
unrewarded/JJ --> unrewarded/JJ
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
took/VBD --> take/VBD
the/DT --> the/DT
heads/NNS --> head/NNS
of/IN --> of/IN
the/DT --> the/DT
children/NNS --> child/NNS
,/, --> ,/,
put/VBD --> put/VBD
them/PRP --> they/PRP
on/IN --> on/IN
again/RB --> again/RB
,/, --> ,/,
and/CC --> and/CC
rubbed/VBD --> rub/VBD
the/DT --> the/DT
wounds/NNS --> wound/NNS
with/IN --> with/IN
their/PRP$ --> they/PRP$
blood/NN --> blood/NN
,/, --> ,/,
on/IN --> on/IN
which/WDT --> which/WDT
they/PRP --> they/PRP
became/VBD --> become/VBD
whole/JJ --> whole/JJ
again/RB --> again/RB
immediately/RB --> immediately/RB
,/, --> ,/,
and/CC --> and/CC
jumped/VBD --> jump/VBD
about/RB --> about/RB
,/, --> ,/,
and/CC --> and/CC
went/VBD --> go/VBD
on/IN --> on/IN
playing/NN --> playing/NN
as/IN --> as/IN
if/IN --> if/IN
nothing/NN --> nothing/NN
had/VBD --> have/VBD
happened/VBN --> happen/VBN
./. --> ./.
Then/RB --> then/RB
the/DT --> the/DT
King/NNP --> King/NNP
was/VBD --> be/VBD
full/JJ --> full/JJ
of/IN --> of/IN
joy/NN --> joy/NN
,/, --> ,/,
and/CC --> and/CC
when/WRB --> when/WRB
he/PRP --> he/PRP
saw/VBD --> see/VBD
the/DT --> the/DT
Queen/NNP --> Queen/NNP
coming/VBG --> come/VBG
he/PRP --> he/PRP
hid/VBD --> hide/VBD
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
and/CC --> and/CC
the/DT --> the/DT
two/CD --> two/CD
children/NNS --> child/NNS
in/IN --> in/IN
a/DT --> a/DT
great/JJ --> great/JJ
cupboard/NN --> cupboard/NN
./. --> ./.
When/WRB --> when/WRB
she/PRP --> she/PRP
entered/VBD --> enter/VBD
,/, --> ,/,
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
her/PRP --> she/PRP
,/, --> ,/,
``/`` --> ``/``
Hast/JJ --> hast/JJ
thou/NN --> thou/NN
been/VBN --> be/VBN
praying/VBG --> pray/VBG
in/IN --> in/IN
the/DT --> the/DT
church/NN --> church/NN
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Yes/RB --> yes/RB
,/, --> ,/,
''/'' --> ''/''
answered/VBD --> answer/VBD
she/PRP --> she/PRP
,/, --> ,/,
``/`` --> ``/``
but/CC --> but/CC
I/PRP --> I/PRP
have/VBP --> have/VBP
constantly/RB --> constantly/RB
been/VBN --> be/VBN
thinking/VBG --> think/VBG
of/IN --> of/IN
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
and/CC --> and/CC
what/WP --> what/WP
misfortune/NN --> misfortune/NN
has/VBZ --> have/VBZ
befallen/VBN --> befall/VBN
him/PRP --> he/PRP
through/IN --> through/IN
us/PRP --> we/PRP
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
said/VBD --> say/VBD
he/PRP --> he/PRP
,/, --> ,/,
``/`` --> ``/``
Dear/JJ --> dear/JJ
wife/NN --> wife/NN
,/, --> ,/,
we/PRP --> we/PRP
can/MD --> can/MD
give/VB --> give/VB
him/PRP --> he/PRP
his/PRP$ --> he/PRP$
life/NN --> life/NN
again/RB --> again/RB
,/, --> ,/,
but/CC --> but/CC
it/PRP --> it/PRP
will/MD --> will/MD
cost/VB --> cost/VB
us/PRP --> we/PRP
our/PRP$ --> we/PRP$
two/CD --> two/CD
little/JJ --> little/JJ
sons/NNS --> son/NNS
,/, --> ,/,
whom/WP --> whom/WP
we/PRP --> we/PRP
must/MD --> must/MD
sacrifice/VB --> sacrifice/VB
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
Queen/NNP --> Queen/NNP
turned/VBD --> turn/VBD
pale/JJ --> pale/JJ
,/, --> ,/,
and/CC --> and/CC
her/PRP$ --> she/PRP$
heart/NN --> heart/NN
was/VBD --> be/VBD
full/JJ --> full/JJ
of/IN --> of/IN
terror/NN --> terror/NN
,/, --> ,/,
but/CC --> but/CC
she/PRP --> she/PRP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
We/PRP --> we/PRP
owe/VBP --> owe/VBP
it/PRP --> it/PRP
to/TO --> to/TO
him/PRP --> he/PRP
,/, --> ,/,
for/IN --> for/IN
his/PRP$ --> he/PRP$
great/JJ --> great/JJ
fidelity/NN --> fidelity/NN
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
the/DT --> the/DT
King/NNP --> King/NNP
was/VBD --> be/VBD
rejoiced/VBN --> rejoice/VBN
that/IN --> that/IN
she/PRP --> she/PRP
thought/VBD --> think/VBD
as/IN --> as/IN
he/PRP --> he/PRP
had/VBD --> have/VBD
thought/VBN --> think/VBN
,/, --> ,/,
and/CC --> and/CC
went/VBD --> go/VBD
and/CC --> and/CC
opened/VBD --> open/VBD
the/DT --> the/DT
cupboard/NN --> cupboard/NN
,/, --> ,/,
and/CC --> and/CC
brought/VBD --> bring/VBD
forth/RB --> forth/RB
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
and/CC --> and/CC
the/DT --> the/DT
children/NNS --> child/NNS
,/, --> ,/,
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
God/NNP --> God/NNP
be/VB --> be/VB
praised/VBN --> praise/VBN
,/, --> ,/,
he/PRP --> he/PRP
is/VBZ --> be/VBZ
delivered/VBN --> deliver/VBN
,/, --> ,/,
and/CC --> and/CC
we/PRP --> we/PRP
have/VBP --> have/VBP
our/PRP$ --> we/PRP$
little/JJ --> little/JJ
sons/NNS --> son/NNS
again/RB --> again/RB
also/RB --> also/RB
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
told/VBD --> tell/VBD
her/PRP --> she/PRP
how/WRB --> how/WRB
everything/NN --> everything/NN
had/VBD --> have/VBD
occurred/VBN --> occur/VBN
./. --> ./.
Then/RB --> then/RB
they/PRP --> they/PRP
dwelt/VBP --> dwell/VBP
together/RB --> together/RB
in/IN --> in/IN
much/JJ --> much/JJ
happiness/NN --> happiness/NN
until/IN --> until/IN
their/PRP$ --> they/PRP$
death/NN --> death/NN
./. --> ./.
